t_k,alpha_tk,nu_tk,r_t,V_irs
1.00000000,0.05010188,0.01428033,0.04442148,-0.02527505
1.00000000,0.05010188,0.01428033,0.05541881,0.02923097
1.00000000,0.05010188,0.01428033,0.06203474,0.06046710
1.00000000,0.05010188,0.01428033,0.04847512,-0.00479885
1.00000000,0.05010188,0.01428033,0.07547403,0.12052897
1.00000000,0.05010188,0.01428033,0.05351701,0.02003955
1.00000000,0.05010188,0.01428033,0.05396450,0.02221093
1.00000000,0.05010188,0.01428033,0.03712109,-0.06332605
1.00000000,0.05010188,0.01428033,0.05607819,0.03239534
1.00000000,0.05010188,0.01428033,0.04818793,-0.00623453
1.00000000,0.05010188,0.01428033,0.04141601,-0.04075475
1.00000000,0.05010188,0.01428033,0.03901357,-0.05331448
1.00000000,0.05010188,0.01428033,0.08825555,0.17368968
1.00000000,0.05010188,0.01428033,0.04633934,-0.01553032
1.00000000,0.05010188,0.01428033,0.02929564,-0.10585317
1.00000000,0.05010188,0.01428033,0.04013104,-0.04745171
1.00000000,0.05010188,0.01428033,0.04936547,-0.00036230
1.00000000,0.05010188,0.01428033,0.05790847,0.04111905
1.00000000,0.05010188,0.01428033,0.05802456,0.04166943
1.00000000,0.05010188,0.01428033,0.05976416,0.04987471
1.00000000,0.05010188,0.01428033,0.04089306,-0.04347454
1.00000000,0.05010188,0.01428033,0.05496348,0.02703911
1.00000000,0.05010188,0.01428033,0.03759146,-0.06082793
1.00000000,0.05010188,0.01428033,0.04125317,-0.04160082
1.00000000,0.05010188,0.01428033,0.03699669,-0.06398782
1.00000000,0.05010188,0.01428033,0.03313129,-0.08477873
1.00000000,0.05010188,0.01428033,0.06529914,0.07546607
1.00000000,0.05010188,0.01428033,0.05993548,0.05067856
1.00000000,0.05010188,0.01428033,0.06404899,0.06975372
1.00000000,0.05010188,0.01428033,0.05066328,0.00606569
1.00000000,0.05010188,0.01428033,0.06119495,0.05656484
1.00000000,0.05010188,0.01428033,0.02495008,-0.13027546
1.00000000,0.05010188,0.01428033,0.06242706,0.06228394
1.00000000,0.05010188,0.01428033,0.05263121,0.01572551
1.00000000,0.05010188,0.01428033,0.05905721,0.04654967
1.00000000,0.05010188,0.01428033,0.05552874,0.02975931
1.00000000,0.05010188,0.01428033,0.03600640,-0.06927208
1.00000000,0.05010188,0.01428033,0.02870937,-0.10911389
1.00000000,0.05010188,0.01428033,0.03993351,-0.04848544
1.00000000,0.05010188,0.01428033,0.05816909,0.04235412
1.00000000,0.05010188,0.01428033,0.05995661,0.05077765
1.00000000,0.05010188,0.01428033,0.03056721,-0.09881717
1.00000000,0.05010188,0.01428033,0.03609145,-0.06881711
1.00000000,0.05010188,0.01428033,0.03977383,-0.04932187
1.00000000,0.05010188,0.01428033,0.04499944,-0.02232753
1.00000000,0.05010188,0.01428033,0.03065134,-0.09835338
1.00000000,0.05010188,0.01428033,0.02979451,-0.10308689
1.00000000,0.05010188,0.01428033,0.03836580,-0.05672953
1.00000000,0.05010188,0.01428033,0.05133361,0.00936785
1.00000000,0.05010188,0.01428033,0.03324260,-0.08417381
1.00000000,0.05010188,0.01428033,0.04844817,-0.00493347
1.00000000,0.05010188,0.01428033,0.06521837,0.07509815
1.00000000,0.05010188,0.01428033,0.03151203,-0.09362107
1.00000000,0.05010188,0.01428033,0.04715376,-0.01142322
1.00000000,0.05010188,0.01428033,0.06473575,0.07289658
1.00000000,0.05010188,0.01428033,0.04412887,-0.02677090
1.00000000,0.05010188,0.01428033,0.04190969,-0.03819444
1.00000000,0.05010188,0.01428033,0.06671699,0.08189733
1.00000000,0.05010188,0.01428033,0.04572921,-0.01861923
1.00000000,0.05010188,0.01428033,0.06587444,0.07808159
1.00000000,0.05010188,0.01428033,0.05622765,0.03311102
1.00000000,0.05010188,0.01428033,0.04520594,-0.02127669
1.00000000,0.05010188,0.01428033,0.05695202,0.03657127
1.00000000,0.05010188,0.01428033,0.05467800,0.02566207
1.00000000,0.05010188,0.01428033,0.06468043,0.07264385
1.00000000,0.05010188,0.01428033,0.04227132,-0.03632332
1.00000000,0.05010188,0.01428033,0.05069032,0.00619909
1.00000000,0.05010188,0.01428033,0.04922341,-0.00106870
1.00000000,0.05010188,0.01428033,0.06015735,0.05171843
1.00000000,0.05010188,0.01428033,0.03546198,-0.07218952
1.00000000,0.05010188,0.01428033,0.06462465,0.07238897
1.00000000,0.05010188,0.01428033,0.05676121,0.03566113
1.00000000,0.05010188,0.01428033,0.03129575,-0.09480812
1.00000000,0.05010188,0.01428033,0.06735627,0.08478077
1.00000000,0.05010188,0.01428033,0.08200547,0.14815891
1.00000000,0.05010188,0.01428033,0.06440840,0.07140001
1.00000000,0.05010188,0.01428033,0.07047970,0.09872411
1.00000000,0.05010188,0.01428033,0.05132101,0.00930588
1.00000000,0.05010188,0.01428033,0.02637504,-0.12220237
1.00000000,0.05010188,0.01428033,0.02376723,-0.13702544
1.00000000,0.05010188,0.01428033,0.05374454,0.02114425
1.00000000,0.05010188,0.01428033,0.04164822,-0.03954957
1.00000000,0.05010188,0.01428033,0.03704143,-0.06374978
1.00000000,0.05010188,0.01428033,0.04920584,-0.00115616
1.00000000,0.05010188,0.01428033,0.05889264,0.04577378
1.00000000,0.05010188,0.01428033,0.02935602,-0.10551797
1.00000000,0.05010188,0.01428033,0.04369176,-0.02900994
1.00000000,0.05010188,0.01428033,0.07166333,0.10394590
1.00000000,0.05010188,0.01428033,0.03474640,-0.07603747
1.00000000,0.05010188,0.01428033,0.06252236,0.06272469
1.00000000,0.05010188,0.01428033,0.04317976,-0.03163944
1.00000000,0.05010188,0.01428033,0.05789600,0.04105991
1.00000000,0.05010188,0.01428033,0.06577208,0.07761685
1.00000000,0.05010188,0.01428033,0.06068763,0.05419871
1.00000000,0.05010188,0.01428033,0.06308498,0.06532203
1.00000000,0.05010188,0.01428033,0.03365674,-0.08192635
1.00000000,0.05010188,0.01428033,0.06600531,0.07867546
1.00000000,0.05010188,0.01428033,0.03792514,-0.05905969
1.00000000,0.05010188,0.01428033,0.05380822,0.02145322
1.00000000,0.05010188,0.01428033,0.05378972,0.02136347
1.00000000,0.05010188,0.01428033,0.05702959,0.03694101
1.00000000,0.05010188,0.01428033,0.05491373,0.02679929
1.00000000,0.05010188,0.01428033,0.03805199,-0.05838832
1.00000000,0.05010188,0.01428033,0.03082532,-0.09739496
1.00000000,0.05010188,0.01428033,0.06255931,0.06289552
1.00000000,0.05010188,0.01428033,0.05275566,0.01633288
1.00000000,0.05010188,0.01428033,0.06651536,0.08098582
1.00000000,0.05010188,0.01428033,0.04946308,0.00012273
1.00000000,0.05010188,0.01428033,0.03003566,-0.10175236
1.00000000,0.05010188,0.01428033,0.06389853,0.06906360
1.00000000,0.05010188,0.01428033,0.04481286,-0.02327803
1.00000000,0.05010188,0.01428033,0.05498580,0.02714668
1.00000000,0.05010188,0.01428033,0.04085594,-0.04366787
1.00000000,0.05010188,0.01428033,0.07358305,0.11234328
1.00000000,0.05010188,0.01428033,0.03758424,-0.06086621
1.00000000,0.05010188,0.01428033,0.04528327,-0.02088350
1.00000000,0.05010188,0.01428033,0.05163628,0.01085486
1.00000000,0.05010188,0.01428033,0.03450515,-0.07733822
1.00000000,0.05010188,0.01428033,0.05482181,0.02635600
1.00000000,0.05010188,0.01428033,0.07312050,0.11032800
1.00000000,0.05010188,0.01428033,0.04309792,-0.03206048
1.00000000,0.05010188,0.01428033,0.05574465,0.03079612
1.00000000,0.05010188,0.01428033,0.01083903,-0.21375590
1.00000000,0.05010188,0.01428033,0.04954596,0.00053438
1.00000000,0.05010188,0.01428033,0.04563153,-0.01911473
1.00000000,0.05010188,0.01428033,0.03841346,-0.05647783
1.00000000,0.05010188,0.01428033,0.06554535,0.07658644
1.00000000,0.05010188,0.01428033,0.04544301,-0.02007178
1.00000000,0.05010188,0.01428033,0.04756744,-0.00934414
1.00000000,0.05010188,0.01428033,0.04471544,-0.02377473
1.00000000,0.05010188,0.01428033,0.02272911,-0.14298597
1.00000000,0.05010188,0.01428033,0.03393674,-0.08040978
1.00000000,0.05010188,0.01428033,0.06382661,0.06873352
1.00000000,0.05010188,0.01428033,0.01997108,-0.15898909
1.00000000,0.05010188,0.01428033,0.03915864,-0.05255131
1.00000000,0.05010188,0.01428033,0.04439374,-0.02541673
1.00000000,0.05010188,0.01428033,0.07500138,0.11849089
1.00000000,0.05010188,0.01428033,0.06107780,0.05601902
1.00000000,0.05010188,0.01428033,0.04214530,-0.03697495
1.00000000,0.05010188,0.01428033,0.06873077,0.09094614
1.00000000,0.05010188,0.01428033,0.03952707,-0.05061594
1.00000000,0.05010188,0.01428033,0.06451216,0.07187467
1.00000000,0.05010188,0.01428033,0.03069666,-0.09810364
1.00000000,0.05010188,0.01428033,0.06542836,0.07605425
1.00000000,0.05010188,0.01428033,0.04430216,-0.02588475
1.00000000,0.05010188,0.01428033,0.03541450,-0.07244438
1.00000000,0.05010188,0.01428033,0.04700100,-0.01219222
1.00000000,0.05010188,0.01428033,0.05406245,0.02268549
1.00000000,0.05010188,0.01428033,0.04303671,-0.03237548
1.00000000,0.05010188,0.01428033,0.05801252,0.04161237
1.00000000,0.05010188,0.01428033,0.04177653,-0.03888432
1.00000000,0.05010188,0.01428033,0.05896100,0.04609616
1.00000000,0.05010188,0.01428033,0.05641696,0.03401667
1.00000000,0.05010188,0.01428033,0.04923188,-0.00102660
1.00000000,0.05010188,0.01428033,0.04379879,-0.02846117
1.00000000,0.05010188,0.01428033,0.05226593,0.01394040
1.00000000,0.05010188,0.01428033,0.05795969,0.04136192
1.00000000,0.05010188,0.01428033,0.07954506,0.13786647
1.00000000,0.05010188,0.01428033,0.06351712,0.06731152
1.00000000,0.05010188,0.01428033,0.06403934,0.06970949
1.00000000,0.05010188,0.01428033,0.09420686,0.19720263
1.00000000,0.05010188,0.01428033,0.05746994,0.03903688
1.00000000,0.05010188,0.01428033,0.05702275,0.03690841
1.00000000,0.05010188,0.01428033,0.06015545,0.05170953
1.00000000,0.05010188,0.01428033,0.03569351,-0.07094773
1.00000000,0.05010188,0.01428033,0.04376282,-0.02864559
1.00000000,0.05010188,0.01428033,0.04287361,-0.03321531
1.00000000,0.05010188,0.01428033,0.05935002,0.04792843
1.00000000,0.05010188,0.01428033,0.04761461,-0.00910738
1.00000000,0.05010188,0.01428033,0.05207576,0.01300959
1.00000000,0.05010188,0.01428033,0.06563109,0.07697626
1.00000000,0.05010188,0.01428033,0.06242796,0.06228811
1.00000000,0.05010188,0.01428033,0.04779245,-0.00821526
1.00000000,0.05010188,0.01428033,0.04053413,-0.04534583
1.00000000,0.05010188,0.01428033,0.06631398,0.08007440
1.00000000,0.05010188,0.01428033,0.06115330,0.05637084
1.00000000,0.05010188,0.01428033,0.02716400,-0.11775980
1.00000000,0.05010188,0.01428033,0.04562994,-0.01912282
1.00000000,0.05010188,0.01428033,0.05246549,0.01491611
1.00000000,0.05010188,0.01428033,0.06122383,0.05669931
1.00000000,0.05010188,0.01428033,0.06309843,0.06538402
1.00000000,0.05010188,0.01428033,0.05415615,0.02313926
1.00000000,0.05010188,0.01428033,0.05845941,0.04372787
1.00000000,0.05010188,0.01428033,0.05101777,0.00781349
1.00000000,0.05010188,0.01428033,0.04047905,-0.04563328
1.00000000,0.05010188,0.01428033,0.04637094,-0.01537062
1.00000000,0.05010188,0.01428033,0.05037308,0.00463231
1.00000000,0.05010188,0.01428033,0.04960665,0.00083570
1.00000000,0.05010188,0.01428033,0.02317527,-0.14042007
1.00000000,0.05010188,0.01428033,0.04442568,-0.02525357
1.00000000,0.05010188,0.01428033,0.05090451,0.00725544
1.00000000,0.05010188,0.01428033,0.04608382,-0.01682266
1.00000000,0.05010188,0.01428033,0.04657715,-0.01432912
1.00000000,0.05010188,0.01428033,0.05707056,0.03713621
1.00000000,0.05010188,0.01428033,0.03469401,-0.07631981
1.00000000,0.05010188,0.01428033,0.02685289,-0.11950928
1.00000000,0.05010188,0.01428033,0.04512990,-0.02166353
1.00000000,0.05010188,0.01428033,0.06101369,0.05572018
1.00000000,0.05010188,0.01428033,0.07420070,0.11502628
1.00000000,0.05010188,0.01428033,0.06127093,0.05691863
1.00000000,0.05010188,0.01428033,0.02913458,-0.10674789
1.00000000,0.05010188,0.01428033,0.04678360,-0.01328766
1.00000000,0.05010188,0.01428033,0.05376670,0.02125181
1.00000000,0.05010188,0.01428033,0.05263794,0.01575837
1.00000000,0.05010188,0.01428033,0.05780333,0.04062030
1.00000000,0.05010188,0.01428033,0.03700611,-0.06393766
1.00000000,0.05010188,0.01428033,0.05102929,0.00787020
1.00000000,0.05010188,0.01428033,0.05610423,0.03252009
1.00000000,0.05010188,0.01428033,0.06189274,0.05980852
1.00000000,0.05010188,0.01428033,0.03859596,-0.05551473
1.00000000,0.05010188,0.01428033,0.04517292,-0.02144464
1.00000000,0.05010188,0.01428033,0.01149046,-0.20975662
1.00000000,0.05010188,0.01428033,0.04122720,-0.04173585
1.00000000,0.05010188,0.01428033,0.04261306,-0.03455858
1.00000000,0.05010188,0.01428033,0.03554187,-0.07176084
1.00000000,0.05010188,0.01428033,0.05246688,0.01492286
1.00000000,0.05010188,0.01428033,0.04930296,-0.00067309
1.00000000,0.05010188,0.01428033,0.01783955,-0.17152552
1.00000000,0.05010188,0.01428033,0.05317940,0.01839782
1.00000000,0.05010188,0.01428033,0.03684510,-0.06479483
1.00000000,0.05010188,0.01428033,0.05703768,0.03697955
1.00000000,0.05010188,0.01428033,0.03179662,-0.09206129
1.00000000,0.05010188,0.01428033,0.05053038,0.00540955
1.00000000,0.05010188,0.01428033,0.04605821,-0.01695229
1.00000000,0.05010188,0.01428033,0.05443027,0.02446537
1.00000000,0.05010188,0.01428033,0.05188260,0.01206318
1.00000000,0.05010188,0.01428033,0.04645805,-0.01493051
1.00000000,0.05010188,0.01428033,0.02816340,-0.11216001
1.00000000,0.05010188,0.01428033,0.02900686,-0.10745801
1.00000000,0.05010188,0.01428033,0.04176378,-0.03895042
1.00000000,0.05010188,0.01428033,0.04998364,0.00270518
1.00000000,0.05010188,0.01428033,0.04141590,-0.04075536
1.00000000,0.05010188,0.01428033,0.05903011,0.04642196
1.00000000,0.05010188,0.01428033,0.04611451,-0.01666734
1.00000000,0.05010188,0.01428033,0.03632118,-0.06758929
1.00000000,0.05010188,0.01428033,0.04613057,-0.01658608
1.00000000,0.05010188,0.01428033,0.05332723,0.01911706
1.00000000,0.05010188,0.01428033,0.05474134,0.02596777
1.00000000,0.05010188,0.01428033,0.07692576,0.12675592
1.00000000,0.05010188,0.01428033,0.04054963,-0.04526492
1.00000000,0.05010188,0.01428033,0.04905258,-0.00191893
1.00000000,0.05010188,0.01428033,0.05618707,0.03291678
1.00000000,0.05010188,0.01428033,0.04976739,0.00163329
1.00000000,0.05010188,0.01428033,0.04295289,-0.03280701
1.00000000,0.05010188,0.01428033,0.02797797,-0.11319665
1.00000000,0.05010188,0.01428033,0.04280699,-0.03355859
1.00000000,0.05010188,0.01428033,0.03476905,-0.07591545
1.00000000,0.05010188,0.01428033,0.02544536,-0.12746223
1.00000000,0.05010188,0.01428033,0.03873932,-0.05475882
1.00000000,0.05010188,0.01428033,0.03514906,-0.07387034
1.00000000,0.05010188,0.01428033,0.05843855,0.04362923
1.00000000,0.05010188,0.01428033,0.05868567,0.04479698
1.00000000,0.05010188,0.01428033,0.03719418,-0.06293743
1.00000000,0.05010188,0.01428033,0.04638573,-0.01529588
1.00000000,0.05010188,0.01428033,0.02356556,-0.13818069
1.00000000,0.05010188,0.01428033,0.04304254,-0.03234545
1.00000000,0.05010188,0.01428033,0.05579947,0.03105919
1.00000000,0.05010188,0.01428033,0.06188227,0.05975994
1.00000000,0.05010188,0.01428033,0.03991933,-0.04855968
1.00000000,0.05010188,0.01428033,0.06512272,0.07466229
1.00000000,0.05010188,0.01428033,0.02845729,-0.11051916
1.00000000,0.05010188,0.01428033,0.03228534,-0.08938838
1.00000000,0.05010188,0.01428033,0.06023609,0.05208717
1.00000000,0.05010188,0.01428033,0.07396605,0.11400804
1.00000000,0.05010188,0.01428033,0.05714825,0.03750628
1.00000000,0.05010188,0.01428033,0.04952578,0.00043416
1.00000000,0.05010188,0.01428033,0.01875392,-0.16612958
1.00000000,0.05010188,0.01428033,0.02122066,-0.15170828
1.00000000,0.05010188,0.01428033,0.05194989,0.01239301
1.00000000,0.05010188,0.01428033,0.04498863,-0.02238262
1.00000000,0.05010188,0.01428033,0.03431018,-0.07839068
1.00000000,0.05010188,0.01428033,0.05103771,0.00791166
1.00000000,0.05010188,0.01428033,0.05174599,0.01139326
1.00000000,0.05010188,0.01428033,0.06358845,0.06763949
1.00000000,0.05010188,0.01428033,0.05205261,0.01289621
1.00000000,0.05010188,0.01428033,0.06764376,0.08607415
1.00000000,0.05010188,0.01428033,0.05021604,0.00385568
1.00000000,0.05010188,0.01428033,0.04845486,-0.00490005
1.00000000,0.05010188,0.01428033,0.06530061,0.07547274
1.00000000,0.05010188,0.01428033,0.03612942,-0.06861409
1.00000000,0.05010188,0.01428033,0.09029313,0.18182611
1.00000000,0.05010188,0.01428033,0.05546068,0.02943224
1.00000000,0.05010188,0.01428033,0.05554025,0.02981461
1.00000000,0.05010188,0.01428033,0.05760042,0.03965696
1.00000000,0.05010188,0.01428033,0.07690801,0.12668010
1.00000000,0.05010188,0.01428033,0.06141915,0.05760838
1.00000000,0.05010188,0.01428033,0.02718115,-0.11766345
1.00000000,0.05010188,0.01428033,0.07014390,0.09723653
1.00000000,0.05010188,0.01428033,0.04523376,-0.02113522
1.00000000,0.05010188,0.01428033,0.05163209,0.01083428
1.00000000,0.05010188,0.01428033,0.03183371,-0.09185819
1.00000000,0.05010188,0.01428033,0.05761622,0.03973199
1.00000000,0.05010188,0.01428033,0.04080004,-0.04395915
1.00000000,0.05010188,0.01428033,0.05153233,0.01034445
1.00000000,0.05010188,0.01428033,0.04604485,-0.01701993
1.00000000,0.05010188,0.01428033,0.07759170,0.12959586
1.00000000,0.05010188,0.01428033,0.07840922,0.13306802
1.00000000,0.05010188,0.01428033,0.05076610,0.00657299
1.00000000,0.05010188,0.01428033,0.05101550,0.00780230
1.00000000,0.05010188,0.01428033,0.04476899,-0.02350168
1.00000000,0.05010188,0.01428033,0.06589602,0.07817955
1.00000000,0.05010188,0.01428033,0.04540479,-0.02026591
1.00000000,0.05010188,0.01428033,0.04408504,-0.02699515
1.00000000,0.05010188,0.01428033,0.06407651,0.06987991
1.00000000,0.05010188,0.01428033,0.04241479,-0.03558205
1.00000000,0.05010188,0.01428033,0.04956272,0.00061764
1.00000000,0.05010188,0.01428033,0.02752023,-0.11576020
1.00000000,0.05010188,0.01428033,0.06015795,0.05172126
1.00000000,0.05010188,0.01428033,0.07781810,0.13055900
1.00000000,0.05010188,0.01428033,0.06040122,0.05285997
1.00000000,0.05010188,0.01428033,0.07097686,0.10092154
1.00000000,0.05010188,0.01428033,0.03801926,-0.05856151
1.00000000,0.05010188,0.01428033,0.05347667,0.01984353
1.00000000,0.05010188,0.01428033,0.03663324,-0.06592386
1.00000000,0.05010188,0.01428033,0.04684931,-0.01295640
1.00000000,0.05010188,0.01428033,0.06112932,0.05625909
1.00000000,0.05010188,0.01428033,0.05155591,0.01046024
1.00000000,0.05010188,0.01428033,0.02992890,-0.10234299
1.00000000,0.05010188,0.01428033,0.03132283,-0.09465944
1.00000000,0.05010188,0.01428033,0.03037840,-0.09985879
1.00000000,0.05010188,0.01428033,0.05711999,0.03737166
1.00000000,0.05010188,0.01428033,0.07957498,0.13799248
1.00000000,0.05010188,0.01428033,0.06955824,0.09463542
1.00000000,0.05010188,0.01428033,0.02302658,-0.14127450
1.00000000,0.05010188,0.01428033,0.07039532,0.09835056
1.00000000,0.05010188,0.01428033,0.06347399,0.06711319
1.00000000,0.05010188,0.01428033,0.02803448,-0.11288062
1.00000000,0.05010188,0.01428033,0.04577206,-0.01840196
1.00000000,0.05010188,0.01428033,0.06574630,0.07749976
1.00000000,0.05010188,0.01428033,0.05796225,0.04137409
1.00000000,0.05010188,0.01428033,0.03140757,-0.09419425
1.00000000,0.05010188,0.01428033,0.05882348,0.04544750
1.00000000,0.05010188,0.01428033,0.01957766,-0.16129185
1.00000000,0.05010188,0.01428033,0.04691990,-0.01260068
1.00000000,0.05010188,0.01428033,0.06635228,0.08024782
1.00000000,0.05010188,0.01428033,0.05036455,0.00459017
1.00000000,0.05010188,0.01428033,0.04297688,-0.03268344
1.00000000,0.05010188,0.01428033,0.06280204,0.06401684
1.00000000,0.05010188,0.01428033,0.06402166,0.06962842
1.00000000,0.05010188,0.01428033,0.06880968,0.09129870
1.00000000,0.05010188,0.01428033,0.06258778,0.06302712
1.00000000,0.05010188,0.01428033,0.06554427,0.07658153
1.00000000,0.05010188,0.01428033,0.06056806,0.05364006
1.00000000,0.05010188,0.01428033,0.05389372,0.02186782
1.00000000,0.05010188,0.01428033,0.05138010,0.00959639
1.00000000,0.05010188,0.01428033,0.04671373,-0.01363999
1.00000000,0.05010188,0.01428033,0.03278886,-0.08664208
1.00000000,0.05010188,0.01428033,0.03645971,-0.06684959
1.00000000,0.05010188,0.01428033,0.04607462,-0.01686925
1.00000000,0.05010188,0.01428033,0.05354990,0.02019930
1.00000000,0.05010188,0.01428033,0.07067716,0.09959762
1.00000000,0.05010188,0.01428033,0.04950500,0.00033098
1.00000000,0.05010188,0.01428033,0.06443185,0.07150733
1.00000000,0.05010188,0.01428033,0.06551487,0.07644780
